text,label,new_label,confidence,annotation_note,needs_review,language_type,annotator,prev_label,label_original,source_id,aug_method,script,emoji_count
bhot chhad়a sngsde bse achhe ekhn aoj়amee leeger nir্lj্j empira tader che bhalo achhe hiro alm 😂,Political,Political,,,False,,,Political,Political,109315,"syn,translit,codemix",mixed,1
eelok mudIR dalal 🤬,general,Political,High,Domestic political reference,False,Bangla,ChatGPT (rules v6),Political,Political,113674,"translit,codemix",latn,1
naaas্tiker Dl। JadeR islam sm্pr্kE j্nYan nei tadeR sathe ktHa ble koN labh nEi। erAI hl ij়ahudi kH্riSh্tan er dalal। 💩...,Religious,Political,,,False,,,Religious,Political,103931,"syn,translit,codemix,informal",mixed,1
inu rajakAr oke sre rakhte hbe aomeelee kon rajakare than hbe na,Political,Political,,,False,,,Political,Political,15436,"syn,translit,informal",latn,0
j te japhr ।tui rajakar tui rajakar ! 🔥,general,Political,High,Domestic political reference,False,Bangla,ChatGPT (rules v6),Political,Political,16042,"translit,emoji",latn,1
tahle mne hj় jamat shibirer lok?e sb ktha ble ble aj desher e obs্tha । 💢,Political,Political,,,False,,,Political,Political,108608,"syn,translit,codemix,emoji",mixed,1
"apnii p্rkৃt rajakar। ekat্tre apnar j্nyati bhaiয়era subidha niয়echhe,ar ekhn apni nich্chhen।shaskgosh্thee apnaderke nijeder khoয়aড়e paln kre।ar apnara shudhu smয়e smয়e dudh diয়e jan।apnara guru(!!) 😠",general,Political,High,Explicit sexual/gender abuse (v6 rule),False,Bangla,ChatGPT (rules v6),Gender-based,Political,25807,"translit,codemix,emoji",mixed,1
kooothaয় kaUয়a kader oar kothaয় baNgLaDesher sabek p্rdhanmei beGM khaleda jIয়a! 🤣 🥵,Political,Political,,,False,,,Political,Political,109715,"syn,translit,codemix,informal,emoji",mixed,2
khaaLeda jiয়ar DeEr্Ghsh্basEr obsh্ji hisaB neয়a hbe - soHeL 😠,Geopolitical,Political,,,False,,,Geopolitical,Political,109885,"syn,translit,codemix,informal,emoji",mixed,1
duuudiker chape ora ktina bhয় katre buker bhitr p্ran pakhita dhuk dhuk krchhe ora ki manush nয়  manush hisebe oder ki kono odhikar nei  manush hisebe manusher jn্j on্j manusher o to ekta daয়it্b bodh thake   bangladeshi ba eto nithur hlo kibhabe  jekhane shrnar্thi shibir achhe sekhane os্thaয়i bhabe taderke s্than deoয়a hok,Political,Political,,,False,,,Political,Political,108156,"syn,translit,codemix,emoji",mixed,0
maagi siphat ul্lar DALal 💩,gender,Political,,,False,,,Gender-based,Political,111062,"syn,codemix,emoji",mixed,1
"khaaleda jiয়ake jele atke rakhben, ar apni nir্bachn krben, ei nir্bachn hbe na, manush mene nebe na । 🤣",Political,Political,,,False,,,Political,Political,103077,"syn,translit,codemix,emoji",mixed,1
Iita ukil mid nAiT eMpi bhot chor tO shekh HasInA । ektA bchHRer shishu o jane ei Bhot chor HAsinAr bHoT churir kahini। mid NAit BHOTe eMpi hoয়a jaয় Kin্tu jngner sapoR্t paOয়a jAয় na। mith্JuK dHoKABajdEr dl। 🤣!!!,general,Political,High,Domestic political reference,False,Bangla,ChatGPT (rules v6),Political,Political,108264,"syn,translit,informal",mixed,1
hiilarir sathe jamat shibirer ki smprk?? 🙄 🤡,Political,Political,,,False,,,Political,Political,102982,"codemix,emoji",latn,2
dur magir dalal 😡,general,Political,High,Explicit sexual/gender abuse (v6 rule),False,Bangla,ChatGPT (rules v6),Gender-based,Political,103156,"translit,codemix,emoji",latn,1
kro   hajar hajarketo mere phelechh p্rয়ojne aro mar shudhu mat্r amader bangladeshe tader aste diয়ona   etai ki asl mtlb   emn omanbta sulbh ktha amar mnputh nয়   brng ek্shuni tader jibn rk্shar্the ash্rয় shibirer b্jbs্ha krun ebng tader sm্pur্n nirapt্tar b্jbs্ha nish্chit krei tader an্tr্jatik sngs্tha jatisnggh ba iuropiয় iuni য়n it্jadir mdh্ 🥵 🔥,Political,Political,,,False,,,Political,Political,108758,emoji,mixed,2
কললিস্টে আওয়ামী লীগের এমপি মন্ত্রীরা সবাই আছে এটা আমাদের জন্য veryই দুঃখজনক,Political,Political,,,False,,,Political,Political,4592,"syn,codemix,emoji",mixed,0
gAJA khur dalal khankir pula chamchha kIcHhu dalal cHhelETa ke ShudHu shudhu hয়rani krlo 😠,sports,Political,,,False,,,sports,Political,113841,emoji,mixed,1
tui জালিয়াত মাদারচোদ সাহস থাকলে দেশে আয় চোতমারানির পোলা তোর ধন কাইটা তোর মা খালেদারে খাওয়ামু মাদারচোদ 😂,general,Political,High,v7.2: explicit sexual/gender terms,False,Bangla,ChatGPT (rules v6),Gender-based,Political,106936,"syn,codemix,emoji",mixed,1
"aaare shয়taner bach্cha tui raJakARer bap Seta toR pos্t Pড়EI boJha geL। omanUShER BAcH্ChA, tor ma besH্jA muit্ta jkhn chhat্rderke rajakareR bach্cHa ble gali diL tkhn KOthAয় chhili shয়taner Bach্chA? aSL kThA Hl PaKis্tAnet ras্taGhate Kon kut্Tar BHUgaMITAr madh্jme tor Jn্M Hয়EcHHe Shয়taner bach্cha",general,Political,High,Explicit sexual/gender abuse (v6 rule),False,Bangla,ChatGPT (rules v6),Gender-based,Political,107934,"syn,translit,codemix,informal,emoji",mixed,0
tui shala dalal 🙄,general,Political,High,Domestic political reference,False,Bangla,ChatGPT (rules v6),Political,Political,103844,"syn,codemix,emoji",latn,1
"ARE dada apni to nam্barta diben, soNaGacHhi dalal er nam্bar ami JOgajog kRb 🙄",Personal,Political,Medium,v7.2: political cue override,False,,,Political,Political,103208,"syn,translit,codemix,informal,emoji",mixed,1
Naa ebhabe harte parena nish্chi jamat shIbIrER hAt achHe 🤬,Political,Political,,,False,,,Political,Political,102979,"syn,translit,codemix,informal,emoji",mixed,1
deshe ekhn dui dhrner dalal 👉pakis্taner dalal 👉bharter dalal ar amra bakira sbai chhagl 🔥,general,Political,High,Domestic political reference,False,Bangla,ChatGPT (rules v6),Political,Political,13112,"syn,translit,emoji",mixed,3
dhar্mik muslamander ajke rajakar bla hch্chhe othch paki bahinike murgi sap্lai diয়eo murgee kbir aj bud্bhijibee,Geopolitical,Political,,,False,,,Geopolitical,Political,106025,"syn,translit,codemix,emoji",mixed,0
pt্rIIkAয় dEkhlAM bish্beR sera iunIBHAr্SiTir mdh্je bangladesher kon iuNiBHar্Sitir nam nei maloয়EshIয়AR achhe b্RaJilEr achhe AR্jeN্tInAR achhe koriয়ar achHe turs্ker aChHe bharter aChhe emnki rajakar rash্t্r pakis্tanErO ekadhik IuNibHAR্siTi ei talikaয় achhe asUn eBAr karngulo DeKhI eb্japare ajke ekjn S্JaRer lekha Pড়LAm nobeL biJয়i malala iUSUPHjaeE ameRIKAR s্t্janphor্d iunibhar্sitite Bhr্tir jn্J abEdn krEChheN iuniBhAR্SITI kr্tৃpk্sh blechhe take bhr্ti prik্sha diয়ei ut্tir্n hte hBe nobel kota Kon ka 🔥,Political,Political,,,False,,,Political,Political,111311,"syn,translit,codemix",mixed,1
ee halar puT to onek kichhu shik্sha ditEChHe jt bd় J্NyaNi hok ar jt sHik্sha THakuk jar kachhe isLamer elam nei se kibHabe muslman hisebe dabI dE er kachhe kon mane Nei namaj nij়e sb smj় bIbhiN্n Dhrner theke ami ajke ekta bhidIo dekhlam namaj nij়e galigalaj krtechhe muslmaner daBi Kre mukhe Kon Dad়I nei mne kichhu nei Bdmash ekibhabe sun্ni hIsebe dabi KrE sb sMj় magibaJi kRe sb smj় make Nij়e PD়e thaKe sb smj় md niJ়E pd়e thake ami ajkE dekhlam ekta laibh bhidio dekhlam AMi khankir pola khankir PolA md KHeJ়e bibhin্n dhrner kan্d krtechhe bltechhe md khao magichoda KhanKIr pola tOr bure jIJ়aR dis khankir pola Ar kiCHhu pas nAI madarChoder bach্cha diner khankir polaj় KJ় dinEr bach্char egULO ripor্t KrCHHe kbe theKe shuru,general,Political,High,Explicit sexual/gender abuse (v6 rule),False,Bangla,ChatGPT (rules v6),Gender-based,Political,105007,"syn,translit,codemix,informal",mixed,0
tbe ki desh ekhn rsatlE kon manUsh jamat kRlei se ken hbe rajakar eTi desh na eta jalim der aKhRA ki ar likhbo naki BlE amio RaJAKaR 😂...,Political,Political,,,False,,,Political,Political,104801,"syn,translit,codemix,informal,emoji",latn,1
maaahi bi chodhuri e to dekhi purai aoয়amee daLaL,Political,Political,,,False,,,Political,Political,107758,"syn,translit,codemix,informal,emoji",mixed,0
sephat ul্lah khaleda jiয়ake khubi bhalobasen aoয়ameelig bid্reshee nas্tik kut্ta 🔥 😂,Religious,Political,,,False,,,Religious,Political,108782,"codemix,emoji",mixed,2
he al্lah nas্tikder ke hedaয়et dan krun era hয় to onekei kapher ihudi nchrader dalal takar kachhe bik্ri hয়echhe al্lah eder ke sthik j্nyan dan krun amin ! 🤣,Religious,Political,,,False,,,Religious,Political,102845,"syn,codemix,emoji",mixed,1
thiik।bangladeshke or্that্ aoj়ami ligke emn bhabe hat kre era bangladesh chalach্chhe।ekhn bojhai jaj় na amra bangladeshi na bhartij়?,Geopolitical,Political,,,False,,,Geopolitical,Political,110171,"syn,translit,codemix,emoji",mixed,0
tomader chutiয়a ch্janel bn্dho krun ApNara dalali khbr pড়en?! 🙄 💢,general,Political,High,Domestic political reference,False,Bangla,ChatGPT (rules v6),Political,Political,108644,"syn,translit,emoji",mixed,2
sb dler nikt g্rhnjog্j asha kra obas্tb।muk্tijod্dha ar rajakar dr্shn kkHNOI Ek HTe parena।Br্tmAn kmishn gthner age mhaman্j rasH্t্rpTI sb dleR sathe alocHNA kra hয়eChHiL er phl ki hয়echhe amra jani। kAJei sr্bdler G্rhNJog্J emn mukhrochk ktha bla shj kin্tu bas্tbta bhin্n। 🤬,Political,Political,,,False,,,Political,Political,107069,"syn,translit,codemix,informal,emoji",mixed,1
saabdhan apnar samnei bharteej় dalal Aoয়Ami leeger kichhu KIChhU NEta net্ri ekti s্bAdhin desher nagrik hয়eo Niয়mIT bharteeয় s্bar্the dalali kre jach্chhen BhaRTi tAder mata BHarti tader pita bharti tader debta bharti tadEr DESh mn mnne tAra ek ekjn deshp্remIK bhartiয় ~,Geopolitical,Political,,,False,,,Geopolitical,Political,108842,"syn,translit,emoji",mixed,0
ebAr lagar drkar chhil bangladesher sathe tahle bujhte kon osubidha htna ke orJiNIয়al rajakar 😏... 😠,Political,Political,,,False,,,Political,Political,110336,"syn,translit,informal,emoji",mixed,2
saab্bas desh nii begm khaleda jiয়a apnar bhয়e tara kt kichhu krchhe kon labh na। al্lah apnake bachabe inshal্lah।,Personal,Political,Medium,v7.2: political cue override,False,,,Political,Political,4082,"syn,translit,codemix",mixed,0
jaamAtER ek iunij়ner ja bhOt achhe todER bap betar saRa bangladeshe sei BHoT achheni 🤣 😏,Political,Political,,,False,,,Political,Political,105876,"syn,translit,codemix,emoji",mixed,2
soudi rajpribar hlo iয়ajider bngshdhr। era amerika o israiler dalal। 💩,Geopolitical,Political,,,False,,,Geopolitical,Political,7590,"translit,emoji",mixed,1
amra kaure jamater amir hite dimuna   amir hilei rajakar banaiয়a dimu   tarpr muhahaha 🥵,Political,Political,,,False,,,Political,Political,3031,"syn,translit,emoji",mixed,1
chooorer mA khAleDa। sBar tHekEi alada। 🙄,Political,Political,,,False,,,Political,Political,108712,"translit,codemix,informal,emoji",latn,1
j tee jaPHr ।tui rajAkar TUi rajakar !... 💢,general,Political,High,Domestic political reference,False,Bangla,ChatGPT (rules v6),Political,Political,109213,emoji,latn,1
eta st্j sbaike dekhan jamat shibir DhakAয় ese jড় hয়E tandhb chlaI 🤬,Political,Political,,,False,,,Political,Political,113744,"syn,translit,codemix,informal",mixed,1
aaoয়amilig namk meshine dhukle rajakaro muk্tijod্dha hয়e jaয় meshin theke ber hle muk্tijud্dha rajakar hয়e jaয় ekdin toder sbaire ek ek kre bichar kra hbe p্rthme hasinar bichar kra hbe tarpr aoয়ami rajakarder tkhn tora kut্tachoda sangbadikra ras্taয়o thai pabi na 🙄,general,Political,High,Explicit sexual/gender abuse (v6 rule),False,Bangla,ChatGPT (rules v6),Gender-based,Political,104899,"syn,translit,codemix,emoji",mixed,1
shaala abal opu bish্bas dalald 🥵 😡,general,Political,High,Domestic political reference,False,Mixed,ChatGPT (rules v6),Political,Political,106471,"syn,translit,emoji",mixed,2
rajakar smabesh krte paren seta mn্d nয়। apnarato rajakarder mn্t্ree banaichhen। ekhn muk্tijod্dha smabesh kre muk্tijud্dhke opman chhaড়a ar kichhui nয়।,Political,Political,,,False,,,Political,Political,5717,"syn,translit",mixed,0
aoয়AMeEleEg cheTNa baj b্jbsaয়ira kotHAয় bangladesher dEShp্reMiK Muk্tijod্dhara mRle aOয়AmileEg Er Ki aoয়amileeg er cHeTna shudhu aoয়aMileEG muk্tijod্dha hin্du muk্tijod্dha bhArtIয় muk্tijOd্dha Der jn্j chetna KhaDA hয়e JAয় jemn aoয়ameelig rajakar hasinar beয়ai chetnar tHElaয় EkhN bhuয়a Muk্tijod্dhA hয়eGechhe 🥵 😠,Geopolitical,Political,,,False,,,Geopolitical,Political,107407,"translit,informal,emoji",mixed,2
dEEShe ekhn RajaKareR thani nai tai NIr্bAcHN krle bhot o pabE na oicHorer ma khaleda 💩 💢,Political,Political,,,False,,,Political,Political,110088,"syn,translit,informal,emoji",mixed,2
bhaart magir dalal 🤣,Geopolitical,Political,,,False,,,Geopolitical,Political,107315,"syn,translit,codemix",latn,1
baal choudhuri eto ktha ble k্jan! srkarer dAlAl?! 🥵,Political,Political,,,False,,,Political,Political,113646,"syn,translit,codemix",mixed,1
maashraphi bhai tumi aoj়ami liger dalali kr ami kl্pna krte parini,Political,Political,,,False,,,Political,Political,106265,"syn,translit,codemix,emoji",mixed,0
taarek chorake deshe phiranor mt jod় ekhn s্badhinta birodhee rajakarder achhe bleto mne hয় na karn desher manusher kachhe tader mukhoshto khule gechhe je tar bap chhil pakider bangladeshee ejen্t 😏 😠,Political,Political,,,False,,,Political,Political,109700,"codemix,emoji",mixed,2
"bhaart bangladesher bhumi dabi krar sahs peয়echhe, kArN tAra edeshe tader dalal dEKheChhE kiN্tU edesher damal Chhele DekheNi",Geopolitical,Political,,,False,,,Geopolitical,Political,111379,"translit,codemix,informal",mixed,0
rakhsi raneer chele ore batpar deshed dijital  bhot chor dijital dhshn lig dijital b্jngk lut kre taka churi kre  aphrikan-amerika baড়i bana o 🥵,Political,Political,,,False,,,Political,Political,111072,"syn,translit",mixed,1
তুই মালাউনের বচ্চা শালা দালাল 💢,Religious,Political,,,False,,,Religious,Political,2966,"syn,codemix,emoji",bn,1
bড় dhoonkAbaj tara KaPHERdEr pk্sHe Bড় aguয়an glabaj ar Muslim nir্jatner birud্dhe tadeR mukhe thusi prano tHakE psh্chimader eknish্th DalAl al্lahR DUshmn Ekhn shesh belaয় ese khub dRd dekhano hch্chhe esb BHn্dami amra bujhi kothaয় gechhe aj jatisnggh oয়aisio kothaয় HIn্du NiR্jatit Hle bhart kande khৃsh্tan hle aMerika kande ihudi hle ijrail kande BOud্dH hle cheen KAnDe muslman NiR্jaTiT hle kon desh kande na miয়anmare rohinG্gADER p্rti br্br nir্jatn dekhe amadeR ki ektuo mn kAnDHE nA ei kEmN n,Geopolitical,Political,,,False,,,Geopolitical,Political,34584,"syn,translit,codemix,informal",mixed,0
"aoj়ami lEeg sHuDHu oteet nij়e alochna KrE, br্tmaN nij়e nj়।",Political,Political,,,False,,,Political,Political,33341,"translit,codemix,informal,emoji",mixed,0
japhr ikbal Er mt DAlAL RaI br্tman juger rajakar,general,Political,High,Domestic political reference,False,Bangla,ChatGPT (rules v6),Political,Political,113592,"translit,informal",mixed,0
"jemn abrar ken tis্tar panir his্ja niয়e ktha blechhe eijn্j se shibir ,take mere phelte  hbe 💩 🤣",Political,Political,,,False,,,Political,Political,113369,"syn,emoji",mixed,2
সালার চামচা দালাল। 😂,general,Political,High,Domestic political reference,False,Bangla,ChatGPT (rules v6),Political,Political,30512,"syn,emoji",bn,1
95% rapeer sathe aoj়amee liger kr্meera p্rt্jk্sh ebng proK্shbhabe jd়it।,Political,Political,,,False,,,Political,Political,103086,"syn,translit,codemix,informal,emoji",mixed,0
আর নিজের চক্রায় তেক দে।তোর চোর বাটপার এ ভরা। আবার জামাত শিবির লইয়া মরছ সালা কুকুরের বাচ্চা  আজকেও তো একজন মারা গেলো কুত্তালীগ এর কি করসত তাদের জন্য 🤣 💢,general,Political,High,Domestic political reference,False,Bangla,ChatGPT (rules v6),Political,Political,106624,"syn,codemix,emoji",bn,2
